0,1,2,3,4,5,6,7,8,9,10,11
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/BigSyn/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198033006385/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Sanie./mmr?playlist=10
5.80,10.60,3.51,165,54.7%,1.65,16254,4248,3699,2042,12832,https://rocketleague.tracker.network/rocket-league/profile/epic/goudyyyy/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/XDSANIEXD/mmr?playlist=10
5.70,10.90,4.21,420,52.3%,1.35,53294,16094,16907,7695,59589,https://rocketleague.tracker.network/rocket-league/profile/epic/bmendesantos/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/NightRyderRL/mmr?playlist=10
5.80,9.20,1.20,15,63.0%,4.83,27035,11451,11745,4172,27642,https://rocketleague.tracker.network/rocket-league/profile/psn/Alph4RG1/mmr?playlist=10
5.46,9.93,3.83,207,55.0%,1.43,24433,5076,3553,1607,17185,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198058421546/mmr?playlist=10
4.89,9.60,3.76,594,51.0%,1.30,46588,13778,11650,4957,36124,https://rocketleague.tracker.network/rocket-league/profile/steam/76561199076621569/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/NightRyder1996/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561199033349602/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/sicyah/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/RL%20is%20Sad%20UwU/mmr?playlist=10
3.32,6.16,2.03,93,53.9%,1.63,579,184,114,92,331,https://rocketleague.tracker.network/rocket-league/profile/epic/XanthipMindra4%20%E3%83%84/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Sekirohh/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198874157175/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/lolzeus.rl/mmr?playlist=10
6.00,12.00,3.50,6,50.0%,1.71,72194,22535,25121,10852,73430,https://rocketleague.tracker.network/rocket-league/profile/epic/Sea-Bass101/mmr?playlist=10
4.00,10.50,5.50,12,38.1%,0.73,4658,1717,1356,860,3948,https://rocketleague.tracker.network/rocket-league/profile/epic/lmystI/mmr?playlist=10
1.33,2.08,0.77,117,64.2%,1.73,16609,5739,5591,2266,17426,https://rocketleague.tracker.network/rocket-league/profile/steam/76561199012798054/mmr?playlist=10
2.50,4.50,1.00,6,55.6%,2.50,25430,9535,10067,4371,37796,https://rocketleague.tracker.network/rocket-league/profile/epic/twistt_rl/mmr?playlist=10
5.80,9.22,4.02,135,62.9%,1.44,4658,1717,1356,860,3948,https://rocketleague.tracker.network/rocket-league/profile/xbl/ToadiesCK/mmr?playlist=10
3.50,11.00,3.50,6,31.8%,1.00,10981,4166,4190,1914,11282,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198333596117/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/zHxpnotic_x/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Fyth_Knight/mmr?playlist=10
6.33,11.17,5.67,18,56.7%,1.12,5263,2210,2326,703,5374,https://rocketleague.tracker.network/rocket-league/profile/epic/HJRRTER/mmr?playlist=10
3.62,7.75,4.50,24,46.8%,0.81,48076,14028,11513,6732,36307,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198073290294/mmr?playlist=10
5.73,10.18,2.82,33,56.2%,2.03,27035,11451,11745,4172,27642,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198984014743/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/xbl/rizon%2002/mmr?playlist=10
4.67,11.67,2.67,9,46.2%,1.00,28078,6676,5677,3518,24067,https://rocketleague.tracker.network/rocket-league/profile/epic/3aAbdullah./mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198984984118/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Rizon%2002/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198798894066/mmr?playlist=10
5.88,11.25,3.19,48,52.2%,1.84,25617,8296,9270,4112,24267,https://rocketleague.tracker.network/rocket-league/profile/psn/zHxpNotiC_x/mmr?playlist=10
6.00,11.67,5.33,9,51.4%,1.12,4637,1980,1667,1069,3460,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198867780735/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/cian0x/mmr?playlist=10
3.50,6.75,3.00,12,51.9%,1.17,29846,9269,9298,4748,26144,https://rocketleague.tracker.network/rocket-league/profile/epic/1_1ixRL/mmr?playlist=10
5.64,9.73,3.36,33,57.9%,1.68,19432,6279,6614,3018,24506,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198969073646/mmr?playlist=10
5.31,9.86,3.80,105,53.9%,1.40,29846,9269,9298,4748,26144,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198363684267/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/CianMca_/mmr?playlist=10
6.23,10.08,4.19,78,61.8%,1.49,23441,7677,7294,3157,16707,https://rocketleague.tracker.network/rocket-league/profile/epic/CALIZINI/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/Nyptox/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/xbl/ZINXIE%20V/mmr?playlist=10
7.00,11.00,2.00,6,63.6%,3.50,25673,7451,6160,4215,15813,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198132084405/mmr?playlist=10
8.00,13.67,6.00,9,58.5%,1.33,23441,7677,7294,3157,16707,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198349451246/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Nyptox/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/xbl/Noxem%20DarkLight/mmr?playlist=10
3.63,7.89,2.11,57,52.0%,1.08,8629,2391,1573,944,4828,https://rocketleague.tracker.network/rocket-league/profile/epic/K.klz1/mmr?playlist=10
8.67,16.33,8.67,9,53.1%,1.00,33873,11878,11541,5276,35540,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198877373199/mmr?playlist=10
3.88,8.38,4.75,24,46.3%,0.82,34985,12838,12893,5905,38299,https://rocketleague.tracker.network/rocket-league/profile/epic/tertdactyl/mmr?playlist=10
4.58,7.75,3.08,36,59.1%,1.49,33873,11878,11541,5276,35540,https://rocketleague.tracker.network/rocket-league/profile/epic/DARKLIGHT%20%EC%9B%83/mmr?playlist=10
6.25,12.00,8.25,12,52.1%,0.76,23819,7868,6774,5243,20355,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198153577387/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Scal._/mmr?playlist=10
5.67,11.67,4.33,18,48.6%,1.31,41465,12598,12436,6156,45730,https://rocketleague.tracker.network/rocket-league/profile/steam/76561199020071156/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/creamyy%20%E0%B9%94/mmr?playlist=10
3.74,4.41,1.24,68,84.7%,3.02,331,90,65,32,188,https://rocketleague.tracker.network/rocket-league/profile/psn/BoomBoomBoomRL/mmr?playlist=10
2.00,2.75,0.00,12,72.7%,24.00,6586,2956,1730,1333,3637,https://rocketleague.tracker.network/rocket-league/profile/epic/p%E8%A1%A3cy/mmr?playlist=10
6.42,12.06,2.87,93,53.2%,2.24,41823,12683,13969,6480,35734,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198326233733/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Candyyy1243/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/lordnape/mmr?playlist=10
6.14,12.29,3.21,42,50.0%,1.91,41823,12683,13969,6480,35734,https://rocketleague.tracker.network/rocket-league/profile/epic/Apo3k/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561199000419301/mmr?playlist=10
5.17,9.17,3.83,18,56.4%,1.35,38631,12877,11281,5454,25113,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198081753469/mmr?playlist=10
5.67,8.00,3.00,9,70.8%,1.89,29846,9269,9298,4748,26144,https://rocketleague.tracker.network/rocket-league/profile/psn/GoLDenWoLFi1/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/repi%20%E2%82%93/mmr?playlist=10
4.49,8.24,3.05,264,54.5%,1.47,2150,767,602,179,1231,https://rocketleague.tracker.network/rocket-league/profile/epic/FS%20GAMING%20TV%2006/mmr?playlist=10
5.14,9.43,4.14,21,54.5%,1.24,20890,6053,6892,3227,20393,https://rocketleague.tracker.network/rocket-league/profile/epic/YazeedRl./mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/Ayell03/mmr?playlist=10
5.91,10.30,3.61,69,57.4%,1.64,20890,6053,6892,3227,20393,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198959526018/mmr?playlist=10
6.11,10.00,3.53,57,61.1%,1.73,796,182,152,105,448,https://rocketleague.tracker.network/rocket-league/profile/epic/allah%20yuhibuk/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198905796228/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198097048483/mmr?playlist=10
5.40,9.04,3.88,75,59.7%,1.39,7473,2335,2432,1005,5041,https://rocketleague.tracker.network/rocket-league/profile/psn/sh2iki/mmr?playlist=10
2.08,3.73,1.27,78,55.7%,1.64,30211,13243,12792,4815,23073,https://rocketleague.tracker.network/rocket-league/profile/xbl/KriptixRes/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198210972557/mmr?playlist=10
5.00,9.57,4.29,21,52.2%,1.17,30211,13243,12792,4815,23073,https://rocketleague.tracker.network/rocket-league/profile/epic/KriptixRL/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Misty_RL/mmr?playlist=10
5.20,9.80,4.30,30,53.1%,1.21,43201,15087,17343,8052,54781,https://rocketleague.tracker.network/rocket-league/profile/epic/Gomb./mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/ZarCo_RL/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/MiskinRL-_-/mmr?playlist=10
4.67,7.89,6.11,27,59.2%,0.76,49190,16205,15064,7986,33941,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198289561365/mmr?playlist=10
4.30,8.04,2.98,399,53.5%,1.44,33541,10845,10835,4335,33690,https://rocketleague.tracker.network/rocket-league/profile/psn/toneLOC13/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198209697319/mmr?playlist=10
