0,1,2,3,4,5,6,7,8,9,10,11
0,0,0,0,0,0,0,0,0,0,0,https://rocketleague.tracker.network/rocket-league/profile/epic/GlubGlub./mmr?playlist=10
5.25,9.16,4.35,405,57.3%,1.21,49159,12622,12274,5621,52535,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198984563626/mmr?playlist=10
4.57,11.43,2.86,21,41.5%,1.26,19405,6252,5327,3133,13751,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198804681575/mmr?playlist=10
0,0,0,0,0,0,0,0,0,0,0,https://rocketleague.tracker.network/rocket-league/profile/xbl/Ez%204%20Kv1/mmr?playlist=10
5.10,10.30,1.90,30,49.5%,2.68,19405,6252,5327,3133,13751,https://rocketleague.tracker.network/rocket-league/profile/epic/kv1.exe/mmr?playlist=10
4.91,9.44,3.44,243,52.0%,1.43,43605,11022,10640,5349,40420,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198799226283/mmr?playlist=10
5.37,10.20,3.47,180,52.6%,1.55,43605,11022,10640,5349,40420,https://rocketleague.tracker.network/rocket-league/profile/epic/Chrxnic./mmr?playlist=10
0,0,0,0,0,0,0,0,0,0,0,https://rocketleague.tracker.network/rocket-league/profile/epic/MiddyOnTop/mmr?playlist=10
4.04,7.92,2.36,75,51.0%,1.71,18175,6931,7089,3710,16576,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198994793330/mmr?playlist=10
4.40,8.10,2.55,60,54.3%,1.73,18175,6931,7089,3710,16576,https://rocketleague.tracker.network/rocket-league/profile/epic/trk511_/mmr?playlist=10
0,0,0,0,0,0,0,0,0,0,0,https://rocketleague.tracker.network/rocket-league/profile/psn/trk___511_/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/Losttssj_/mmr?playlist=10
5.50,12.50,4.25,12,44.0%,1.29,12478,4960,5126,2737,15989,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198803799478/mmr?playlist=10
5.00,11.60,4.40,15,43.1%,1.14,12478,4960,5126,2737,15989,https://rocketleague.tracker.network/rocket-league/profile/epic/Losttssj/mmr?playlist=10
103.00,203.00,59.00,3,50.7%,1.75,32147,11400,11352,6375,25236,https://rocketleague.tracker.network/rocket-league/profile/epic/00aris00/mmr?playlist=10
17.00,37.33,9.33,9,45.5%,1.82,32147,11400,11352,6375,25236,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198803821345/mmr?playlist=10
4.58,8.34,2.94,537,54.9%,1.56,80274,21366,20943,10464,65096,https://rocketleague.tracker.network/rocket-league/profile/epic/AyyJayyIWNL/mmr?playlist=10
4.43,8.11,2.90,999,54.7%,1.53,80274,21366,20943,10464,65096,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198105072499/mmr?playlist=10
3.33,4.33,0.83,18,76.9%,4.00,19872,5204,4123,2388,16644,https://rocketleague.tracker.network/rocket-league/profile/psn/Death_LFY/mmr?playlist=10
7.00,10.50,3.50,6,66.7%,2.00,19872,5204,4123,2388,16644,https://rocketleague.tracker.network/rocket-league/profile/steam/76561199091085473/mmr?playlist=10
2.40,3.00,0.00,15,80.0%,36.00,19872,5204,4123,2388,16644,https://rocketleague.tracker.network/rocket-league/profile/epic/Loy.%20./mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198437927303/mmr?playlist=10
4.17,8.00,1.83,18,52.1%,2.27,27135,8678,9574,4207,27704,https://rocketleague.tracker.network/rocket-league/profile/epic/LuiisP_03/mmr?playlist=10
4.60,8.40,3.60,60,54.8%,1.28,29367,10294,10976,6347,38632,https://rocketleague.tracker.network/rocket-league/profile/epic/M0nkey_M00n_/mmr?playlist=10
0,0,0,0,0,0,0,0,0,0,0,https://rocketleague.tracker.network/rocket-league/profile/psn/M0nkey_M00n_/mmr?playlist=10
4.58,8.58,3.71,72,53.4%,1.24,29367,10294,10976,6347,38632,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198823985212/mmr?playlist=10
5.48,8.59,2.26,81,63.8%,2.43,2889,906,820,455,2584,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198875147988/mmr?playlist=10
5.33,9.00,3.67,9,59.3%,1.45,2889,906,820,455,2584,https://rocketleague.tracker.network/rocket-league/profile/epic/AkiraOnTop/mmr?playlist=10
5.09,10.39,2.48,99,49.0%,2.05,21567,5445,4543,2688,14841,https://rocketleague.tracker.network/rocket-league/profile/steam/76561199068141849/mmr?playlist=10
0,0,0,0,0,0,0,0,0,0,0,https://rocketleague.tracker.network/rocket-league/profile/epic/AlexZapatos/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/tiktok.mawkzy/mmr?playlist=10
5.34,8.55,2.59,128,62.5%,2.06,542,126,71,58,344,https://rocketleague.tracker.network/rocket-league/profile/psn/Ioicrl/mmr?playlist=10
3.24,5.71,2.10,63,56.7%,1.55,4554,1413,1318,648,3288,https://rocketleague.tracker.network/rocket-league/profile/epic/AL_arcTIK/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/xbl/AestivalRain447/mmr?playlist=10
5.40,11.47,4.27,45,47.1%,1.27,13418,3495,3400,1794,12500,https://rocketleague.tracker.network/rocket-league/profile/psn/giacomotps/mmr?playlist=10
6.75,12.33,4.28,108,54.7%,1.58,13418,3495,3400,1794,12500,https://rocketleague.tracker.network/rocket-league/profile/epic/FaZe%20Nuqqet/mmr?playlist=10
6.07,11.32,4.25,84,53.6%,1.43,13418,3495,3400,1794,12500,https://rocketleague.tracker.network/rocket-league/profile/xbl/NuqqetRL/mmr?playlist=10
5.67,11.65,4.22,120,48.7%,1.34,13418,3495,3400,1794,12500,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198389834118/mmr?playlist=10
6.07,11.62,4.18,135,52.2%,1.45,13418,3495,3400,1794,12500,https://rocketleague.tracker.network/rocket-league/profile/switch/Nuqqet/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/Radosi%CC%88n75/mmr?playlist=10
6.01,10.42,5.08,291,66.7%,4.00,31101,6676,6133,3069,32749,https://rocketleague.tracker.network/rocket-league/profile/steam/76561199056379402/mmr?playlist=10
5.83,10.23,5.16,210,57.0%,1.13,31101,6676,6133,3069,32749,https://rocketleague.tracker.network/rocket-league/profile/epic/WahveyRL/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/realOSM/mmr?playlist=10
5.45,10.50,3.69,366,51.9%,1.48,53168,14633,13595,6067,44000,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198333003947/mmr?playlist=10
4.45,8.49,3.31,528,52.5%,1.35,44396,14230,14203,5791,40987,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198353975600/mmr?playlist=10
0,0,0,0,0,0,0,0,0,0,0,https://rocketleague.tracker.network/rocket-league/profile/epic/SuperiorKrill89/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198879295437/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/LTK_AtomiK/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/AtomiK_RL/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/WizzTheGreek/mmr?playlist=10
5.31,9.62,3.08,39,55.2%,1.73,70948,18622,16097,8487,62925,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198360252402/mmr?playlist=10
4.04,7.66,3.26,405,52.8%,1.24,25815,9251,11924,4697,30925,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198873085926/mmr?playlist=10
4.03,7.65,3.32,402,52.7%,1.21,25815,9251,11924,4697,30925,https://rocketleague.tracker.network/rocket-league/profile/psn/reysbull/mmr?playlist=10
2.83,5.42,1.83,36,52.3%,1.55,25815,9251,11924,4697,30925,https://rocketleague.tracker.network/rocket-league/profile/epic/ReysbullRL/mmr?playlist=10
3.80,7.40,2.40,15,51.4%,1.58,19119,5164,4871,1990,18562,https://rocketleague.tracker.network/rocket-league/profile/xbl/Wisty9192/mmr?playlist=10
4.50,5.00,0.50,6,90.0%,9.00,21877,8329,7774,3684,16342,https://rocketleague.tracker.network/rocket-league/profile/epic/%D8%A7%D8%AA%D8%B9%D8%A8%D9%86%D9%8A%20%D9%81%D8%B1%D9%82%D8%A7%D9%83%CF%9E/mmr?playlist=10
4.25,7.50,2.83,36,59.6%,2.15,21877,8329,7774,3684,16342,https://rocketleague.tracker.network/rocket-league/profile/psn/W78-h4/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/Dappur/mmr?playlist=10
6.00,8.00,2.00,6,75.0%,3.00,21877,8329,7774,3684,16342,https://rocketleague.tracker.network/rocket-league/profile/steam/76561199014461928/mmr?playlist=10
7.00,11.50,1.50,6,60.9%,4.67,24528,7964,8766,4467,24305,https://rocketleague.tracker.network/rocket-league/profile/steam/76561199065280922/mmr?playlist=10
5.00,13.00,3.50,6,38.9%,1.06,24528,7964,8766,4467,24305,https://rocketleague.tracker.network/rocket-league/profile/epic/MiraPUNTO/mmr?playlist=10
5.74,10.37,3.59,1029,55.4%,1.60,32656,7220,5795,3206,27967,https://rocketleague.tracker.network/rocket-league/profile/epic/mawkzyyy/mmr?playlist=10
5.72,10.31,3.59,1086,55.5%,1.59,32656,7220,5795,3206,27967,https://rocketleague.tracker.network/rocket-league/profile/steam/76561199015920736/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/creusage-creux9/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198045532064/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/masteriooo./mmr?playlist=10
3.93,6.63,2.56,81,59.2%,1.54,696,103,14,5,338,https://rocketleague.tracker.network/rocket-league/profile/epic/Mawkzy_2/mmr?playlist=10
4.33,6.83,2.33,18,63.4%,1.86,27485,8769,8014,4838,26000,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198366602557/mmr?playlist=10
3.50,6.69,2.56,48,52.3%,1.37,27485,8769,8014,4838,26000,https://rocketleague.tracker.network/rocket-league/profile/epic/Cokita./mmr?playlist=10
2.75,5.50,2.50,12,50.0%,1.10,27485,8769,8014,4838,26000,https://rocketleague.tracker.network/rocket-league/profile/psn/XkOdeK/mmr?playlist=10
